id,scrip,date,instrument_token,tradingsymbol,strike,option_type,expiry,open,high,low,close,volume,oi,spot_close
102949,NIFTY50,2026-08-18,12107522,NIFTY2691523450CE,23450,CE,2026-09-15,1271.65,1271.65,1271.65,1271.65,0,0,24154.9
102950,NIFTY50,2026-08-18,12107778,NIFTY2691523450PE,23450,PE,2026-09-15,114.05,114.05,114.05,114.05,0,0,24154.9
102951,NIFTY50,2026-08-18,12108034,NIFTY2691523500CE,23500,CE,2026-09-15,1231.15,1231.15,1231.15,1231.15,0,0,24154.9
102952,NIFTY50,2026-08-18,12108290,NIFTY2691523500PE,23500,PE,2026-09-15,82.8,82.8,50.65,54.7,5070,3315,24154.9
102953,NIFTY50,2026-08-18,12108546,NIFTY2691523550CE,23550,CE,2026-09-15,1191.15,1191.15,1191.15,1191.15,0,0,24154.9
102954,NIFTY50,2026-08-18,12108802,NIFTY2691523550PE,23550,PE,2026-09-15,133,133,133,133,0,0,24154.9
102955,NIFTY50,2026-08-18,12109058,NIFTY2691523600CE,23600,CE,2026-09-15,826.65,826.65,826.65,826.65,65,65,24154.9
102956,NIFTY50,2026-08-18,12109314,NIFTY2691523600PE,23600,PE,2026-09-15,143.35,143.35,143.35,143.35,0,0,24154.9
102957,NIFTY50,2026-08-18,12109570,NIFTY2691523650CE,23650,CE,2026-09-15,1113,1113,1113,1113,0,0,24154.9
102958,NIFTY50,2026-08-18,12109826,NIFTY2691523650PE,23650,PE,2026-09-15,154.25,154.25,154.25,154.25,0,0,24154.9
102959,NIFTY50,2026-08-18,12110082,NIFTY2691523700CE,23700,CE,2026-09-15,1074.8,1074.8,1074.8,1074.8,0,0,24154.9
102960,NIFTY50,2026-08-18,12110338,NIFTY2691523700PE,23700,PE,2026-09-15,76.45,88,71.4,84.25,23920,19045,24154.9
102961,NIFTY50,2026-08-18,12110594,NIFTY2691523750CE,23750,CE,2026-09-15,1037.3,1037.3,1037.3,1037.3,0,0,24154.9
102962,NIFTY50,2026-08-18,12110850,NIFTY2691523750PE,23750,PE,2026-09-15,177.95,177.95,177.95,177.95,0,0,24154.9
102963,NIFTY50,2026-08-18,12111106,NIFTY2691523800CE,23800,CE,2026-09-15,1001.25,1001.25,1001.25,1001.25,0,0,24154.9
102964,NIFTY50,2026-08-18,12111362,NIFTY2691523800PE,23800,PE,2026-09-15,175,175,91.9,96.6,12025,6045,24154.9
102965,NIFTY50,2026-08-18,12111618,NIFTY2691523850CE,23850,CE,2026-09-15,963.95,963.95,963.95,963.95,0,0,24154.9
102966,NIFTY50,2026-08-18,12111874,NIFTY2691523850PE,23850,PE,2026-09-15,204.05,204.05,204.05,204.05,0,0,24154.9
102967,NIFTY50,2026-08-18,12112642,NIFTY2691523900CE,23900,CE,2026-09-15,928.4,928.4,928.4,928.4,0,0,24154.9
102968,NIFTY50,2026-08-18,12112898,NIFTY2691523900PE,23900,PE,2026-09-15,218.25,218.25,218.25,218.25,0,0,24154.9
102969,NIFTY50,2026-08-18,12113154,NIFTY2691523950CE,23950,CE,2026-09-15,893.55,893.55,893.55,893.55,0,0,24154.9
102970,NIFTY50,2026-08-18,12113410,NIFTY2691523950PE,23950,PE,2026-09-15,125,141.05,115.9,133.9,1495,5005,24154.9
102971,NIFTY50,2026-08-18,12113666,NIFTY2691524000CE,24000,CE,2026-09-15,500,504.05,450,458.5,5460,4680,24154.9
102972,NIFTY50,2026-08-18,12113922,NIFTY2691524000PE,24000,PE,2026-09-15,135,157.55,129.85,145.95,40105,36790,24154.9
102973,NIFTY50,2026-08-18,12114178,NIFTY2691524050CE,24050,CE,2026-09-15,826,826,826,826,0,0,24154.9
102974,NIFTY50,2026-08-18,12114434,NIFTY2691524050PE,24050,PE,2026-09-15,264.95,264.95,264.95,264.95,0,0,24154.9
102975,NIFTY50,2026-08-18,12114690,NIFTY2691524100CE,24100,CE,2026-09-15,422.65,422.65,422.65,422.65,65,130,24154.9
102976,NIFTY50,2026-08-18,12114946,NIFTY2691524100PE,24100,PE,2026-09-15,282,282,282,282,0,0,24154.9
102977,NIFTY50,2026-08-18,12115202,NIFTY2691524150CE,24150,CE,2026-09-15,383,383,350,354.4,260,455,24154.9
102978,NIFTY50,2026-08-18,12115458,NIFTY2691524150PE,24150,PE,2026-09-15,189.45,204,185.45,199.4,2795,1690,24154.9
102979,NIFTY50,2026-08-18,12115714,NIFTY2691524200CE,24200,CE,2026-09-15,385,385,320,328.15,15470,9230,24154.9
102980,NIFTY50,2026-08-18,12115970,NIFTY2691524200PE,24200,PE,2026-09-15,318.3,318.3,197.75,213.65,13195,7930,24154.9
102981,NIFTY50,2026-08-18,12116226,NIFTY2691524250CE,24250,CE,2026-09-15,344.5,344.55,290.5,298.7,2145,1495,24154.9
102982,NIFTY50,2026-08-18,12116482,NIFTY2691524250PE,24250,PE,2026-09-15,337.6,337.6,209.7,228.3,3640,2080,24154.9
102983,NIFTY50,2026-08-18,12116738,NIFTY2691524300CE,24300,CE,2026-09-15,325.05,325.05,265.05,273.15,25805,17160,24154.9
102984,NIFTY50,2026-08-18,12116994,NIFTY2691524300PE,24300,PE,2026-09-15,239.95,270.05,238,257.55,11830,6240,24154.9
102985,NIFTY50,2026-08-18,12117250,NIFTY2691524350CE,24350,CE,2026-09-15,262.1,273.1,252.8,255.75,1040,3380,24154.9
102986,NIFTY50,2026-08-18,12117506,NIFTY2691524350PE,24350,PE,2026-09-15,270.2,288,249.9,276.85,4225,4940,24154.9
102987,NIFTY50,2026-08-18,12117762,NIFTY2691524400CE,24400,CE,2026-09-15,270,286.4,213.1,223.45,32565,22945,24154.9
102988,NIFTY50,2026-08-18,12118018,NIFTY2691524400PE,24400,PE,2026-09-15,272.75,319.35,272.75,301.3,5785,6890,24154.9
102989,NIFTY50,2026-08-18,12118274,NIFTY2691524450CE,24450,CE,2026-09-15,228.2,234.55,192.8,200.3,1690,1690,24154.9
102990,NIFTY50,2026-08-18,12118530,NIFTY2691524450PE,24450,PE,2026-09-15,422.45,422.45,422.45,422.45,0,0,24154.9
102991,NIFTY50,2026-08-18,12118786,NIFTY2691524500CE,24500,CE,2026-09-15,214.35,217,170.55,179.45,57525,38090,24154.9
102992,NIFTY50,2026-08-18,12119042,NIFTY2691524500PE,24500,PE,2026-09-15,338.2,376.15,323.75,351.65,7865,6955,24154.9
102993,NIFTY50,2026-08-18,12119298,NIFTY2691524550CE,24550,CE,2026-09-15,176.15,185.15,166.5,166.5,1625,1755,24154.9
102994,NIFTY50,2026-08-18,12119810,NIFTY2691524550PE,24550,PE,2026-09-15,292.05,292.05,292.05,292.05,0,845,24154.9
102995,NIFTY50,2026-08-18,12120322,NIFTY2691524600CE,24600,CE,2026-09-15,180.95,180.95,132.8,139.7,23075,13260,24154.9
102996,NIFTY50,2026-08-18,12120578,NIFTY2691524600PE,24600,PE,2026-09-15,317.15,317.15,317.15,317.15,0,1820,24154.9
102997,NIFTY50,2026-08-18,12120834,NIFTY2691524650CE,24650,CE,2026-09-15,144.55,144.55,115.65,123.95,11635,5590,24154.9
102998,NIFTY50,2026-08-18,12121090,NIFTY2691524650PE,24650,PE,2026-09-15,353.15,353.15,353.15,353.15,0,130,24154.9
102999,NIFTY50,2026-08-18,12121346,NIFTY2691524700CE,24700,CE,2026-09-15,310,310,310,310,65,65,24154.9
103000,NIFTY50,2026-08-18,12121602,NIFTY2691524700PE,24700,PE,2026-09-15,546.1,546.1,546.1,546.1,0,0,24154.9
103001,NIFTY50,2026-08-18,12121858,NIFTY2691524750CE,24750,CE,2026-09-15,438.3,438.3,438.3,438.3,0,0,24154.9
103002,NIFTY50,2026-08-18,12122114,NIFTY2691524750PE,24750,PE,2026-09-15,556,556,503.3,523.7,1755,455,24154.9
103003,NIFTY50,2026-08-18,12122370,NIFTY2691524800CE,24800,CE,2026-09-15,416.45,416.45,416.45,416.45,0,0,24154.9
103004,NIFTY50,2026-08-18,12122882,NIFTY2691524800PE,24800,PE,2026-09-15,601.05,601.05,601.05,601.05,0,0,24154.9
103005,NIFTY50,2026-08-18,12123138,NIFTY2691524850CE,24850,CE,2026-09-15,395.35,395.35,395.35,395.35,0,0,24154.9
103006,NIFTY50,2026-08-18,12123650,NIFTY2691524850PE,24850,PE,2026-09-15,629.7,629.7,629.7,629.7,0,0,24154.9
103007,NIFTY50,2026-08-18,12123906,NIFTY2691524900CE,24900,CE,2026-09-15,375.05,375.05,375.05,375.05,0,0,24154.9
103008,NIFTY50,2026-08-18,12124162,NIFTY2691524900PE,24900,PE,2026-09-15,659.05,659.05,659.05,659.05,0,0,24154.9
103009,NIFTY50,2026-08-18,12124418,NIFTY2691524950CE,24950,CE,2026-09-15,355.5,355.5,355.5,355.5,0,0,24154.9
103010,NIFTY50,2026-08-18,12124674,NIFTY2691524950PE,24950,PE,2026-09-15,689.2,689.2,689.2,689.2,0,0,24154.9
103011,NIFTY50,2026-08-18,12124930,NIFTY2691525000CE,25000,CE,2026-09-15,65,71.5,44.05,47.55,135850,77480,24154.9
103012,NIFTY50,2026-08-18,12125186,NIFTY2691525000PE,25000,PE,2026-09-15,643.7,717,643.7,680.35,130,65,24154.9
103013,NIFTY50,2026-08-18,12125442,NIFTY2691525050CE,25050,CE,2026-09-15,318.55,318.55,318.55,318.55,0,0,24154.9
103014,NIFTY50,2026-08-18,12125698,NIFTY2691525050PE,25050,PE,2026-09-15,751.7,751.7,751.7,751.7,0,0,24154.9
103015,NIFTY50,2026-08-18,12125954,NIFTY2691525100CE,25100,CE,2026-09-15,301.2,301.2,301.2,301.2,0,0,24154.9
103016,NIFTY50,2026-08-18,12126210,NIFTY2691525100PE,25100,PE,2026-09-15,775.05,810,775.05,810,130,65,24154.9
103017,NIFTY50,2026-08-18,12126466,NIFTY2691525150CE,25150,CE,2026-09-15,284.5,284.5,284.5,284.5,0,0,24154.9
103018,NIFTY50,2026-08-18,12126722,NIFTY2691525150PE,25150,PE,2026-09-15,817.1,817.1,817.1,817.1,0,0,24154.9
103019,NIFTY50,2026-08-18,18920450,NIFTY26SEP23150CE,23150,CE,2026-09-29,1642.85,1642.85,1642.85,1642.85,0,325,24154.9
103020,NIFTY50,2026-08-18,18920706,NIFTY26SEP23150PE,23150,PE,2026-09-29,50.35,57.15,50.35,54.3,7865,23920,24154.9
103021,NIFTY50,2026-08-18,18920962,NIFTY26SEP23200CE,23200,CE,2026-09-29,1292.45,1292.45,1199.6,1208.3,2730,2080,24154.9
103022,NIFTY50,2026-08-18,18921218,NIFTY26SEP23200PE,23200,PE,2026-09-29,51.55,62.15,51.55,58.75,383370,554190,24154.9
103023,NIFTY50,2026-08-18,18923778,NIFTY26SEP23250CE,23250,CE,2026-09-29,1565.2,1565.2,1565.2,1565.2,0,390,24154.9
103024,NIFTY50,2026-08-18,18924034,NIFTY26SEP23250PE,23250,PE,2026-09-29,51,67,51,63.2,19760,26065,24154.9
103025,NIFTY50,2026-08-18,18924290,NIFTY26SEP23300CE,23300,CE,2026-09-29,1160,1160,1120,1136.15,325,1885,24154.9
103026,NIFTY50,2026-08-18,18924546,NIFTY26SEP23300PE,23300,PE,2026-09-29,60.2,71.9,60.2,67.8,277875,475215,24154.9
103027,NIFTY50,2026-08-18,18924802,NIFTY26SEP23350CE,23350,CE,2026-09-29,1399,1399,1399,1399,0,455,24154.9
103028,NIFTY50,2026-08-18,18925058,NIFTY26SEP23350PE,23350,PE,2026-09-29,66.25,75.3,65.45,72.55,29445,45760,24154.9
103029,NIFTY50,2026-08-18,18925314,NIFTY26SEP23400CE,23400,CE,2026-09-29,1180,1180,1180,1180,0,2730,24154.9
103030,NIFTY50,2026-08-18,18925570,NIFTY26SEP23400PE,23400,PE,2026-09-29,79,84.3,70.05,78.35,287625,565825,24154.9
103031,NIFTY50,2026-08-18,18934786,NIFTY26SEP23450CE,23450,CE,2026-09-29,1402.05,1402.05,1402.05,1402.05,0,390,24154.9
103032,NIFTY50,2026-08-18,18939394,NIFTY26SEP23450PE,23450,PE,2026-09-29,76.35,90,75.75,82.75,26780,33410,24154.9
103033,NIFTY50,2026-08-18,18940162,NIFTY26SEP23500CE,23500,CE,2026-09-29,1001,1012,920.35,934.7,78520,271440,24154.9
103034,NIFTY50,2026-08-18,18942466,NIFTY26SEP23500PE,23500,PE,2026-09-29,79.2,97.5,79.2,88.4,2076815,2572960,24154.9
103035,NIFTY50,2026-08-18,18942722,NIFTY26SEP23550CE,23550,CE,2026-09-29,931,931,880.7,884.3,325,975,24154.9
103036,NIFTY50,2026-08-18,18944514,NIFTY26SEP23550PE,23550,PE,2026-09-29,90,106.05,87.3,97.7,32955,35425,24154.9
103037,NIFTY50,2026-08-18,18944770,NIFTY26SEP23600CE,23600,CE,2026-09-29,900,915,840,853.15,2925,5655,24154.9
103038,NIFTY50,2026-08-18,18945026,NIFTY26SEP23600PE,23600,PE,2026-09-29,94.1,113,93.7,103.75,313235,383370,24154.9
103039,NIFTY50,2026-08-18,18945282,NIFTY26SEP23650CE,23650,CE,2026-09-29,852.15,852.15,817,827.2,585,975,24154.9
103040,NIFTY50,2026-08-18,18945538,NIFTY26SEP23650PE,23650,PE,2026-09-29,100,122.15,100,112.85,25090,32500,24154.9
103041,NIFTY50,2026-08-18,18945794,NIFTY26SEP23700CE,23700,CE,2026-09-29,820,835,762,772.5,8710,19045,24154.9
103042,NIFTY50,2026-08-18,18946306,NIFTY26SEP23700PE,23700,PE,2026-09-29,105,131.9,105,121.6,335855,443755,24154.9
103043,NIFTY50,2026-08-18,18946562,NIFTY26SEP23750CE,23750,CE,2026-09-29,750.35,751.1,748.6,751.1,585,1690,24154.9
103044,NIFTY50,2026-08-18,18946818,NIFTY26SEP23750PE,23750,PE,2026-09-29,119.8,140.95,118.65,131.75,39000,65065,24154.9
103045,NIFTY50,2026-08-18,18955522,NIFTY26SEP23800CE,23800,CE,2026-09-29,760,760,686.6,692.7,17615,41990,24154.9
103046,NIFTY50,2026-08-18,18955778,NIFTY26SEP23800PE,23800,PE,2026-09-29,134.75,154.7,127.65,141.95,488085,701090,24154.9
103047,NIFTY50,2026-08-18,18956290,NIFTY26SEP23850CE,23850,CE,2026-09-29,668.15,668.15,639.05,639.05,130,2080,24154.9
103048,NIFTY50,2026-08-18,18958082,NIFTY26SEP23850PE,23850,PE,2026-09-29,140.55,165.05,139.4,155.5,36075,27170,24154.9
103049,NIFTY50,2026-08-18,18958338,NIFTY26SEP23900CE,23900,CE,2026-09-29,670,680,608.3,619.35,12545,22880,24154.9
103050,NIFTY50,2026-08-18,18958594,NIFTY26SEP23900PE,23900,PE,2026-09-29,150.05,178.9,150,166.4,260845,289640,24154.9
103051,NIFTY50,2026-08-18,18958850,NIFTY26SEP23950CE,23950,CE,2026-09-29,605.15,605.45,576.4,577.95,390,2990,24154.9
103052,NIFTY50,2026-08-18,18959106,NIFTY26SEP23950PE,23950,PE,2026-09-29,164.15,193.5,164.15,181,25870,25350,24154.9
103053,NIFTY50,2026-08-18,16870402,NIFTY26SEP24000CE,24000,CE,2026-09-29,611.55,613.9,536.95,550.25,459355,1525225,24154.9
103054,NIFTY50,2026-08-18,16870658,NIFTY26SEP24000PE,24000,PE,2026-09-29,179.95,210.7,175.3,193.6,2856750,3709450,24154.9
103055,NIFTY50,2026-08-18,18959362,NIFTY26SEP24050CE,24050,CE,2026-09-29,556.9,556.9,510,521.4,4355,5265,24154.9
103056,NIFTY50,2026-08-18,18960130,NIFTY26SEP24050PE,24050,PE,2026-09-29,192.4,224.35,190.8,211.4,26455,20865,24154.9
103057,NIFTY50,2026-08-18,18960386,NIFTY26SEP24100CE,24100,CE,2026-09-29,535.8,546.9,471.55,485.1,96655,77610,24154.9
103058,NIFTY50,2026-08-18,18960642,NIFTY26SEP24100PE,24100,PE,2026-09-29,206.15,242.1,203.05,226.9,208910,259935,24154.9
103059,NIFTY50,2026-08-18,18960898,NIFTY26SEP24150CE,24150,CE,2026-09-29,494.95,494.95,442,451.1,13585,13910,24154.9
103060,NIFTY50,2026-08-18,18961154,NIFTY26SEP24150PE,24150,PE,2026-09-29,223.9,252.65,223.9,243.85,25935,29185,24154.9
103061,NIFTY50,2026-08-18,18961410,NIFTY26SEP24200CE,24200,CE,2026-09-29,480.1,500,409.95,420.35,455455,293150,24154.9
103062,NIFTY50,2026-08-18,18965250,NIFTY26SEP24200PE,24200,PE,2026-09-29,229,278.8,229,263.2,597350,691600,24154.9
103063,NIFTY50,2026-08-18,18968834,NIFTY26SEP24250CE,24250,CE,2026-09-29,437.95,444.95,381.55,392.65,52390,34775,24154.9
103064,NIFTY50,2026-08-18,18969090,NIFTY26SEP24250PE,24250,PE,2026-09-29,260.05,294.45,256.7,283.5,70785,48165,24154.9
103065,NIFTY50,2026-08-18,18971394,NIFTY26SEP24300CE,24300,CE,2026-09-29,417.55,417.8,353.05,363.3,595660,443430,24154.9
103066,NIFTY50,2026-08-18,18971650,NIFTY26SEP24300PE,24300,PE,2026-09-29,256.15,320.85,256.15,305.3,609570,555425,24154.9
103067,NIFTY50,2026-08-18,18972674,NIFTY26SEP24350CE,24350,CE,2026-09-29,377.95,384.25,326.3,334.2,35685,27300,24154.9
103068,NIFTY50,2026-08-18,18972930,NIFTY26SEP24350PE,24350,PE,2026-09-29,300.05,337.25,300,327.15,39130,40560,24154.9
103069,NIFTY50,2026-08-18,18973186,NIFTY26SEP24400CE,24400,CE,2026-09-29,370,387.05,300,310.3,757445,587015,24154.9
103070,NIFTY50,2026-08-18,18973442,NIFTY26SEP24400PE,24400,PE,2026-09-29,314.95,366.6,314.95,349.85,681785,573690,24154.9
103071,NIFTY50,2026-08-18,18973698,NIFTY26SEP24450CE,24450,CE,2026-09-29,335,335,277,281.95,44850,57395,24154.9
103072,NIFTY50,2026-08-18,19005442,NIFTY26SEP24450PE,24450,PE,2026-09-29,345.65,390,345,378,23725,28925,24154.9
103073,NIFTY50,2026-08-18,19005698,NIFTY26SEP24500CE,24500,CE,2026-09-29,324.95,324.95,253,261.15,1833975,2506530,24154.9
103074,NIFTY50,2026-08-18,19005954,NIFTY26SEP24500PE,24500,PE,2026-09-29,355,418,355,399.1,1311960,2380235,24154.9
103075,NIFTY50,2026-08-18,19006210,NIFTY26SEP24550CE,24550,CE,2026-09-29,290.1,290.1,231.15,239.15,47060,33020,24154.9
103076,NIFTY50,2026-08-18,19017730,NIFTY26SEP24550PE,24550,PE,2026-09-29,406.95,435.45,394.45,428.8,8710,34385,24154.9
103077,NIFTY50,2026-08-18,19017986,NIFTY26SEP24600CE,24600,CE,2026-09-29,251.05,263.45,210,217.85,529425,541255,24154.9
103078,NIFTY50,2026-08-18,19033602,NIFTY26SEP24600PE,24600,PE,2026-09-29,419.95,472,416.35,459.4,244075,379925,24154.9
103079,NIFTY50,2026-08-18,19033858,NIFTY26SEP24650CE,24650,CE,2026-09-29,233,237.6,190.05,199.7,65000,36725,24154.9
103080,NIFTY50,2026-08-18,19034114,NIFTY26SEP24650PE,24650,PE,2026-09-29,459,497.5,445,489.25,2925,13390,24154.9
103081,NIFTY50,2026-08-18,19034370,NIFTY26SEP24700CE,24700,CE,2026-09-29,222,222,172.6,179.05,569790,398515,24154.9
103082,NIFTY50,2026-08-18,19034626,NIFTY26SEP24700PE,24700,PE,2026-09-29,402.6,535.9,402.6,518.85,81575,192075,24154.9
103083,NIFTY50,2026-08-18,19034882,NIFTY26SEP24750CE,24750,CE,2026-09-29,197,197,156.3,162.9,67015,57200,24154.9
103084,NIFTY50,2026-08-18,19035138,NIFTY26SEP24750PE,24750,PE,2026-09-29,514.9,559.95,514.3,559.95,2080,35750,24154.9
103085,NIFTY50,2026-08-18,19035394,NIFTY26SEP24800CE,24800,CE,2026-09-29,180,195.4,140,146.75,568555,497965,24154.9
103086,NIFTY50,2026-08-18,19035650,NIFTY26SEP24800PE,24800,PE,2026-09-29,515,595.85,515,582.6,58565,223015,24154.9
103087,NIFTY50,2026-08-18,19035906,NIFTY26SEP24850CE,24850,CE,2026-09-29,160.15,162.7,126,131.05,53885,26975,24154.9
103088,NIFTY50,2026-08-18,19036162,NIFTY26SEP24850PE,24850,PE,2026-09-29,600,629.9,600,623.8,325,7995,24154.9
103089,NIFTY50,2026-08-18,19036418,NIFTY26SEP24900CE,24900,CE,2026-09-29,143.35,149,111.65,117.45,377455,265850,24154.9
103090,NIFTY50,2026-08-18,19036674,NIFTY26SEP24900PE,24900,PE,2026-09-29,608.8,660.1,608.75,650.15,13065,60190,24154.9
103091,NIFTY50,2026-08-18,19036930,NIFTY26SEP24950CE,24950,CE,2026-09-29,128.35,134.3,100,105.45,49985,47385,24154.9
103092,NIFTY50,2026-08-18,19037186,NIFTY26SEP24950PE,24950,PE,2026-09-29,682.65,697,682.65,690,195,7865,24154.9
103093,NIFTY50,2026-08-18,19037442,NIFTY26SEP25000CE,25000,CE,2026-09-29,130,130.75,89.1,94.75,2848820,3051425,24154.9
103094,NIFTY50,2026-08-18,16871170,NIFTY26SEP25000PE,25000,PE,2026-09-29,661,746.65,661,723.5,339170,1261825,24154.9
103095,NIFTY50,2026-08-18,19037698,NIFTY26SEP25050CE,25050,CE,2026-09-29,106.55,109.4,79.05,85.1,59865,49725,24154.9
103096,NIFTY50,2026-08-18,19037954,NIFTY26SEP25050PE,25050,PE,2026-09-29,758,758,758,758,65,2340,24154.9
103097,NIFTY50,2026-08-18,19038210,NIFTY26SEP25100CE,25100,CE,2026-09-29,93.85,98.4,70.35,75.65,733720,367705,24154.9
103098,NIFTY50,2026-08-18,19038466,NIFTY26SEP25100PE,25100,PE,2026-09-29,760,824.05,758,808.15,2340,24245,24154.9
103099,NIFTY50,2026-08-18,19038722,NIFTY26SEP25150CE,25150,CE,2026-09-29,94.55,94.55,61.95,64.55,64090,70070,24154.9
103100,NIFTY50,2026-08-18,19038978,NIFTY26SEP25150PE,25150,PE,2026-09-29,659.95,659.95,659.95,659.95,0,1300,24154.9
103101,NIFTY50,2026-08-19,12018946,NIFTY2690123100CE,23100,CE,2026-09-01,1140,1140,1140,1140,0,65,24078.3
103102,NIFTY50,2026-08-19,12019202,NIFTY2690123100PE,23100,PE,2026-09-01,9.1,9.75,7.65,8.75,303745,117910,24078.3
103103,NIFTY50,2026-08-19,12019458,NIFTY2690123150CE,23150,CE,2026-09-01,1024.2,1024.3,1006.05,1006.05,975,325,24078.3
103104,NIFTY50,2026-08-19,12019714,NIFTY2690123150PE,23150,PE,2026-09-01,9.65,10.25,8.45,9.45,77805,22945,24078.3
103105,NIFTY50,2026-08-19,12019970,NIFTY2690123200CE,23200,CE,2026-09-01,994.65,994.65,956.7,960.65,260,260,24078.3
103106,NIFTY50,2026-08-19,12020226,NIFTY2690123200PE,23200,PE,2026-09-01,10.7,11.4,9.05,10.4,695045,516685,24078.3
103107,NIFTY50,2026-08-19,12020482,NIFTY2690123250CE,23250,CE,2026-09-01,1259.15,1259.15,1259.15,1259.15,0,0,24078.3
103108,NIFTY50,2026-08-19,12020738,NIFTY2690123250PE,23250,PE,2026-09-01,12,12.8,9.25,11.95,175435,92755,24078.3
103109,NIFTY50,2026-08-19,12020994,NIFTY2690123300CE,23300,CE,2026-09-01,1080,1080,1080,1080,0,65,24078.3
103110,NIFTY50,2026-08-19,12021250,NIFTY2690123300PE,23300,PE,2026-09-01,13.75,14.85,11.6,13,809510,388830,24078.3
103111,NIFTY50,2026-08-19,12021506,NIFTY2690123350CE,23350,CE,2026-09-01,925.85,925.85,925.85,925.85,0,65,24078.3
103112,NIFTY50,2026-08-19,12021762,NIFTY2690123350PE,23350,PE,2026-09-01,30.15,30.15,13.35,15.1,41470,20085,24078.3
103113,NIFTY50,2026-08-19,12022018,NIFTY2690123400CE,23400,CE,2026-09-01,801,801,755.95,757,650,390,24078.3
103114,NIFTY50,2026-08-19,12022274,NIFTY2690123400PE,23400,PE,2026-09-01,19,20.2,15.35,17.4,804180,326430,24078.3
103115,NIFTY50,2026-08-19,12022530,NIFTY2690123450CE,23450,CE,2026-09-01,696.55,700.3,696.55,700.25,1040,1040,24078.3
103116,NIFTY50,2026-08-19,12022786,NIFTY2690123450PE,23450,PE,2026-09-01,39.1,39.1,18,20.25,134160,40495,24078.3
103117,NIFTY50,2026-08-19,12023042,NIFTY2690123500CE,23500,CE,2026-09-01,701.95,711.4,650,669.6,31915,19370,24078.3
103118,NIFTY50,2026-08-19,12023298,NIFTY2690123500PE,23500,PE,2026-09-01,23.2,27.8,20.6,23.55,2224365,1349075,24078.3
103119,NIFTY50,2026-08-19,12023554,NIFTY2690123550CE,23550,CE,2026-09-01,644.45,647.8,636.2,647.8,845,650,24078.3
103120,NIFTY50,2026-08-19,12023810,NIFTY2690123550PE,23550,PE,2026-09-01,22.65,32.2,21.55,28.1,176605,59215,24078.3
103121,NIFTY50,2026-08-19,12024066,NIFTY2690123600CE,23600,CE,2026-09-01,675,675,567,578.45,8060,3380,24078.3
103122,NIFTY50,2026-08-19,12024322,NIFTY2690123600PE,23600,PE,2026-09-01,29.5,38.1,28.35,32.2,1187745,746070,24078.3
103123,NIFTY50,2026-08-19,12024578,NIFTY2690123650CE,23650,CE,2026-09-01,556.4,556.4,529.6,555,780,520,24078.3
103124,NIFTY50,2026-08-19,12024834,NIFTY2690123650PE,23650,PE,2026-09-01,40.4,44.95,32.6,37.65,351780,57135,24078.3
103125,NIFTY50,2026-08-19,12025090,NIFTY2690123700CE,23700,CE,2026-09-01,524.05,531.75,478.55,493.7,41925,16380,24078.3
103126,NIFTY50,2026-08-19,12025346,NIFTY2690123700PE,23700,PE,2026-09-01,37.8,52,37.8,44.05,1404650,591695,24078.3
103127,NIFTY50,2026-08-19,12025602,NIFTY2690123750CE,23750,CE,2026-09-01,482.4,493.8,436.4,453.2,33280,6110,24078.3
103128,NIFTY50,2026-08-19,12025858,NIFTY2690123750PE,23750,PE,2026-09-01,55.15,61.7,44.9,52.25,269685,56940,24078.3
103129,NIFTY50,2026-08-19,12026114,NIFTY2690123800CE,23800,CE,2026-09-01,449,449,395.05,410.75,165880,65195,24078.3
103130,NIFTY50,2026-08-19,12026370,NIFTY2690123800PE,23800,PE,2026-09-01,55,71.65,52.85,60.65,1888315,623870,24078.3
103131,NIFTY50,2026-08-19,12026626,NIFTY2690123850CE,23850,CE,2026-09-01,396.75,405.35,356.45,374.8,22035,6110,24078.3
103132,NIFTY50,2026-08-19,12026882,NIFTY2690123850PE,23850,PE,2026-09-01,56.3,83.45,56.3,71.65,335140,92105,24078.3
103133,NIFTY50,2026-08-19,12027138,NIFTY2690123900CE,23900,CE,2026-09-01,390,390,317.45,333.15,236600,53300,24078.3
103134,NIFTY50,2026-08-19,12027394,NIFTY2690123900PE,23900,PE,2026-09-01,80,97.35,72.55,83.8,1854970,600080,24078.3
103135,NIFTY50,2026-08-19,12027650,NIFTY2690123950CE,23950,CE,2026-09-01,342.45,342.45,283.8,299.2,105365,22750,24078.3
103136,NIFTY50,2026-08-19,12027906,NIFTY2690123950PE,23950,PE,2026-09-01,87.05,113.1,85.05,98.3,636480,145860,24078.3
103137,NIFTY50,2026-08-19,12028162,NIFTY2690124000CE,24000,CE,2026-09-01,320,323.55,250.3,263.95,1946555,488280,24078.3
103138,NIFTY50,2026-08-19,12028418,NIFTY2690124000PE,24000,PE,2026-09-01,98.55,130.85,98.55,114.75,3924895,872430,24078.3
103139,NIFTY50,2026-08-19,12028674,NIFTY2690124050CE,24050,CE,2026-09-01,267.45,271.8,221.65,233.95,801970,165165,24078.3
103140,NIFTY50,2026-08-19,12028930,NIFTY2690124050PE,24050,PE,2026-09-01,124.35,151.25,116.15,133.3,1158625,150215,24078.3
103141,NIFTY50,2026-08-19,12029186,NIFTY2690124100CE,24100,CE,2026-09-01,263.2,263.2,193.5,204.3,2624440,511810,24078.3
